,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2020-08-06,3.6732,76.815526,104.438665,481.616116,1.796144,584.634864,72.691883,1.382415,1.8,1.702499,1.65249,1.999999,84.848377,1.646,0.376981,1929.093236,1.0,1.371822,6.9093,5.332603,1.0,8.5e-05,74.833976,11.758331,2.446844,2.016975,1.330722,1974.117399,0.909679,0.027908,773.499787,6.944058,6.953499,3763.262622,590.021677,1.0,25.749994,93.599978,22.147761,178.024958,6.269899,58.564821,128.23497,15.969696,15.003085,35.489678,0.841655,2.1178,0.760862,0.760862,3.089999,0.760862,5.777171,0.760862,51.849988,9638.082061,7.712383,209.095679,7.750321,24.851363,6.280983,110.714572,291.165373,14568.86155,3.404659,0.760862,74.893432,1192.548251,42104.990194,134.819968,0.760862,148.4531,0.709,105.508976,108.039975,76.91535,4100.499045,415.899904,899.99979,1184.254724,0.305448,0.833865,419.233166,9070.497888,1512.758014,185.541656,199.266658,17.529996,1.374999,9.224998,16.436651,3837.342362,51.868615,1361.354701,2846.632447,7.987763,356.999917,37.569992,39.699989,15.409996,742.848984,22.389086,4.1885,71.014983,17.529996,378.999912,34.718136,8.965644,119.734667,1.495696,0.384985,1.0,3.544698,3.510484,49.078587,168.655985,3.717955,6932.256797,3.640999,4.071599,98.979977,73.233683,957.032093,3.750128,8.266719,17.829769,55.324987,8.685296,1.368924,0.760862,9826.318814,581.327284,7.457998,130.25997,21292.762115,20.766662,8.756119,511.762335,17.588607,31.096492,10.318653,3.499999,2.713,2.276171,7.243335,6.767412,29.384094,2324.999459,27.711779,3687.244272,1.0,42.568069,10205.648317,248487.58437,265359.86604,23098.389947,113.456702,2.61604,552.089619,0.034047,0.000483,2.702549,0.70826,552.089619,0.000446,100.436181,0.000992,250.399925,17.436062,18.366415,321.999925
2020-08-07,3.673,76.800006,105.575001,481.616234,1.795356,582.500007,72.764768,1.397302,1.8002,1.7025,1.654608,2.0,84.808664,1.65944,0.376966,1927.000023,1.0,1.371218,6.906512,5.437325,1.0,8.6e-05,74.908282,11.739351,2.451386,2.016074,1.33855,1989.000024,0.91275,0.028191,788.801597,6.972,6.9678,3753.81024,589.781662,1.0,25.75,94.370001,22.32335,178.000003,6.3201,58.63,128.540924,15.959148,15.002917,35.4,0.848259,2.125,0.766283,0.766283,3.085,0.766283,5.77,0.766283,51.870001,9615.000115,7.701451,208.982192,7.75051,24.9,6.331661,112.346354,293.615003,14714.200176,3.41072,0.766283,75.025757,1190.000014,42105.000503,136.260002,0.766283,148.417727,0.709,105.929007,107.991857,76.980296,4100.000049,419.969927,900.000011,1189.175015,0.305679,0.833552,419.872809,9075.000109,1512.221989,185.290683,199.325064,17.39,1.38,9.27125,16.436655,3789.000045,52.126648,1355.795402,2846.286489,7.984501,357.000004,37.55,39.68,15.400001,745.000008,22.3879,4.1875,70.900009,17.39,378.500005,34.54,9.0424,119.852987,1.51412,0.384948,1.0,3.551,3.49,49.076878,167.900002,3.74408,6937.048061,3.641,4.1055,99.775001,73.713001,950.000011,3.750175,8.225909,17.828711,55.3,8.75466,1.3728,0.766283,9826.321452,583.500007,7.458,130.260002,21292.767328,20.9,8.751745,511.818272,17.39,31.222723,10.31721,3.5,2.724,2.2715,7.2941,6.764466,29.436501,2325.000028,27.650852,3685.727314,1.0,42.731813,10200.000122,248487.645211,270754.003236,23243.149748,113.358587,2.608204,556.421534,0.035342,0.000491,2.70255,0.708349,556.421534,0.000459,101.224243,0.001036,250.350069,17.63767,18.305942,322.000004
2020-08-08,3.673201,76.800006,104.887256,481.616234,1.800176,582.500007,72.766518,1.397039,1.8002,1.7025,1.659051,2.0,85.033822,1.659229,0.376966,1933.764634,1.0,1.371218,6.924848,5.438487,1.0,8.5e-05,75.107156,11.770868,2.457916,2.021486,1.33852,1977.684194,0.91275,0.028224,788.800009,6.972,6.9678,3753.801294,591.347278,1.0,25.75,94.370001,22.32485,178.533089,6.32,58.557877,128.543968,15.96,15.003119,35.4,0.848259,2.1178,0.766078,0.766078,3.085,0.766078,5.78657,0.766078,51.870001,9615.000115,7.722127,209.537018,7.75051,24.764927,6.331661,112.346354,293.670003,14714.200176,3.41072,0.766078,75.025507,1197.242086,42105.000503,136.260002,0.766078,148.811798,0.709,105.939002,107.991857,76.980314,4100.000049,419.969927,900.000011,1189.180039,0.305679,0.83579,420.990965,9097.083715,1516.347359,185.782641,199.325064,17.590434,1.369599,9.288607,16.597633,3854.554299,52.265489,1359.396572,2847.827342,8.0057,357.000004,38.560165,39.794128,15.400001,744.505721,22.38821,4.1875,70.900009,17.39,386.857143,34.54,9.028485,120.17119,1.51412,0.384948,1.0,3.552764,3.528758,49.08,168.884217,3.7443,6955.419154,3.651501,4.1055,99.775001,73.713001,962.18175,3.750064,8.225909,17.828711,55.3,8.7476,1.3727,0.766078,9826.321472,580.124443,7.458,130.260002,21292.767328,20.9,8.775241,511.824954,17.588909,31.222723,10.344691,3.5,2.724,2.2715,7.2941,6.782426,29.436501,2325.000028,27.724502,3695.577522,1.0,42.687796,10200.000122,248487.645211,270754.003236,23243.149778,112.895877,2.628702,556.421534,0.035342,0.000491,2.70255,0.708349,556.421534,0.000459,101.224243,0.001036,250.350069,17.642595,18.428493,322.000004
2020-08-09,3.673041,76.875186,105.02478,481.616118,1.800175,582.499868,72.982975,1.398631,1.8002,1.702499,1.65905,1.999999,85.033802,1.65867,0.37785,1932.411249,1.0,1.374858,6.924847,5.435008,1.0,8.6e-05,75.107138,11.770865,2.457916,2.021486,1.338854,1983.341635,0.913161,0.028224,788.800215,6.969073,6.967898,3757.969758,591.347137,1.0,25.749994,94.369979,22.344956,178.426429,6.324389,58.572288,128.608996,16.031872,15.003116,35.629882,0.84917,2.11924,0.766637,0.766637,3.084999,0.766637,5.783254,0.766637,51.869988,9662.914237,7.722125,209.536967,7.750238,24.791936,6.331748,112.64792,294.035323,14681.623318,3.410911,0.766637,75.003379,1195.793386,42104.990429,136.167021,0.766637,148.811763,0.709,105.914476,107.988179,76.980296,4110.212291,419.969826,899.999795,1189.179754,0.305761,0.835789,420.990865,9092.664818,1515.877528,185.782596,199.325016,17.490213,1.371679,9.285134,16.565433,3841.442529,52.265476,1359.396247,2847.825482,8.005699,356.999918,38.223434,39.699011,15.399997,744.604401,22.408325,4.187499,70.955988,17.389996,384.071338,34.840147,9.066072,120.171161,1.516979,0.384955,1.0,3.55241,3.521005,49.128546,168.687334,3.748713,6955.41749,3.643099,4.104749,99.774978,73.715437,959.745173,3.750349,8.225908,17.828964,55.299987,8.749431,1.373145,0.766637,9826.319121,581.47453,7.457998,130.259971,21292.762234,20.899995,8.775239,511.869832,17.549122,31.214637,10.344688,3.499999,2.723999,2.271519,7.272358,6.782424,29.437503,2330.35102,27.724495,3695.576638,1.0,42.668944,10253.995448,248487.585757,270695.183543,23267.610907,112.89585,2.628701,557.018769,0.035642,0.000493,2.702549,0.709288,557.018769,0.000459,101.332892,0.001036,250.350009,17.617134,18.477964,321.999927
2020-08-10,3.673198,76.849974,105.422441,481.616067,1.794803,583.999804,72.894975,1.398571,1.799999,1.702499,1.664911,1.999999,84.866628,1.665994,0.376922,1928.412623,1.0,1.374079,6.904337,5.481497,1.0,8.4e-05,74.820413,11.819257,2.463299,2.015517,1.335975,1968.999341,0.915429,0.028436,805.999639,6.961102,6.961898,3744.399927,589.588471,1.0,25.749991,94.299969,22.314693,178.009793,6.341598,58.538019,128.687509,15.984895,15.002977,35.631248,0.851671,2.134099,0.76493,0.76493,3.084999,0.76493,5.764021,0.76493,51.799982,9633.652855,7.69918,209.197739,7.750448,24.785105,6.374848,112.208222,293.740761,14634.893542,3.410779,0.76493,74.87592,1192.215172,42104.985896,137.209954,0.76493,148.295079,0.709,105.948964,108.089964,77.165195,4103.262488,419.149728,899.999699,1186.229603,0.305761,0.833216,419.442568,9080.450873,1512.5826,184.697999,199.374831,17.711031,1.367351,9.268826,16.417759,3828.044427,52.480933,1363.840258,2846.620105,7.98178,356.999881,37.848693,39.746197,15.409995,741.37407,22.483593,4.195499,71.014978,17.689994,384.598589,34.773811,9.038157,119.712224,1.517517,0.384943,1.0,3.556753,3.505917,49.070382,168.417858,3.747475,6926.317644,3.640749,4.115598,100.154967,73.560075,956.69069,3.750234,8.249139,17.828876,55.324982,8.7598,1.373597,0.76493,9826.318143,580.056732,7.457997,130.259956,21292.759942,20.949993,8.749204,511.78921,17.71726,31.110823,10.311517,3.509999,2.753999,2.279304,7.329603,6.762289,29.32499,2324.747502,27.592321,3674.626988,1.0,42.658872,10232.208521,248487.559005,270695.1544,23186.979008,113.735876,2.612791,558.659708,0.03439,0.000493,2.702549,0.70975,558.659708,0.000445,101.631412,0.001012,250.3999,17.695838,18.40806,321.999892
2020-08-11,3.673201,76.963122,105.276005,481.616433,1.796484,595.296253,72.937731,1.398798,1.8,1.702501,1.660249,2.000001,84.917461,1.664638,0.376966,1929.209342,1.0,1.372486,6.911342,5.382002,1.0,8.8e-05,74.738846,11.761096,2.458271,2.006698,1.330037,1952.155791,0.916737,0.028316,794.49964,6.942077,6.946303,3789.291454,594.960912,1.0,25.750011,94.10004,22.283309,178.140845,6.342203,58.559923,128.743111,15.979407,15.002893,35.675382,0.851526,2.135901,0.765812,0.765812,3.085001,0.765812,5.762312,0.765812,51.800022,9638.184119,7.707317,209.104277,7.750753,24.780319,6.367703,112.416971,293.722436,14680.277306,3.406032,0.765812,74.615532,1192.911968,42105.017892,137.180059,0.765812,148.226252,0.709,106.475045,108.310046,77.260184,4104.209237,418.450042,900.000382,1186.000489,0.305853,0.834073,418.75091,9078.715829,1512.757819,184.261818,199.325146,17.571405,1.370101,9.256498,16.433961,3845.217086,52.477846,1369.169509,2847.210517,7.989648,357.000152,37.86391,39.750017,15.400007,739.072927,22.416937,4.196002,70.931031,17.550008,384.613569,34.590626,9.004443,119.564936,1.522071,0.38499,1.0,3.563546,3.521405,48.948031,168.560893,3.752655,6926.929009,3.641691,4.115802,100.140043,73.113631,958.371398,3.750482,8.248954,17.830769,55.350023,8.757955,1.37267,0.765812,9826.325193,581.37719,7.458004,130.260055,21292.776123,20.900009,8.757436,511.772596,17.579683,31.140013,10.322377,3.500001,2.754001,2.281882,7.218623,6.768926,29.355012,2327.465655,27.606591,3671.269848,1.0,42.477675,10230.435499,248487.747836,283736.377592,23268.654016,113.80689,2.621751,558.564565,0.038805,0.000519,2.702551,0.710399,558.564565,0.000473,101.614104,0.00106,250.350172,17.501798,18.379185,322.000137
2020-08-12,3.6732,77.000002,105.157472,481.616228,1.795567,589.019999,73.0562,1.395478,1.8,1.7025,1.661052,2.0,84.82625,1.6591,0.377009,1929.141551,1.0,1.373617,6.907101,5.436699,1.0,8.7e-05,74.80902,11.713229,2.459251,2.016298,1.324701,1952.673922,0.912113,0.028314,792.299276,6.933666,6.9374,3736.704736,595.436664,1.0,25.75,93.89,22.180111,178.068232,6.31715,58.493851,128.591306,15.9712,15.003082,35.704567,0.848328,2.1341,0.767083,0.767083,3.085,0.767083,5.760094,0.767083,51.8,9634.802049,7.701356,209.366783,7.750852,24.776748,6.360467,112.223387,292.954885,14743.557138,3.40854,0.767083,74.769136,1192.508077,42104.999962,136.61,0.767083,148.756413,0.709,106.878,108.46,77.383268,4111.41764,417.60028,899.999999,1183.650058,0.306129,0.833578,419.46425,9089.36417,1513.097197,182.955131,199.300046,17.46,1.372707,9.25109,16.596229,3831.232826,52.288773,1371.91265,2847.560685,7.985579,357.0,37.820589,40.0,15.41,742.46961,22.363104,4.1935,71.135991,17.465,383.393042,34.727295,8.940119,119.694454,1.520289,0.385026,1.0,3.566054,3.497772,49.0105,168.420492,3.735045,6920.551988,3.641018,4.1002,99.75,73.8382,963.21217,3.750361,8.258905,17.831602,55.3,8.6886,1.371812,0.767083,9823.821231,581.62336,7.458,130.26,21292.767055,20.85,8.752776,511.65747,17.417991,31.0855,10.313175,3.51,2.7455,2.283438,7.3303,6.7651,29.313001,2325.714385,27.523763,3676.136355,1.0,42.468849,10227.368322,248487.642017,283738.756762,23156.201864,113.723113,2.624962,556.466377,0.0394,0.000522,2.70255,0.70996,556.466377,0.000465,101.232401,0.001077,250.349961,17.444574,18.368176,322.0
2020-08-13,3.673201,77.07925,104.668508,481.61637,1.794523,589.020174,73.036722,1.39825,1.800001,1.702501,1.651026,2.000001,84.921735,1.657384,0.377008,1928.802856,1.0,1.370415,6.903147,5.368402,1.0,8.5e-05,74.816011,11.706437,2.461496,2.015187,1.322312,1953.427743,0.909694,0.028293,793.500041,6.949489,6.945102,3766.386429,595.092691,1.0,25.750008,93.620027,22.120107,177.967546,6.302715,58.488505,128.341894,15.928991,15.003011,35.724395,0.846204,2.137751,0.765119,0.765119,3.091668,0.765119,5.758009,0.765119,51.820015,9631.454045,7.700375,209.023376,7.750553,24.748116,6.357476,112.287259,292.269621,14727.688131,3.402101,0.765119,74.820564,1192.091565,42105.012373,136.33004,0.765119,149.1544,0.709001,106.963031,108.300032,77.45486,4102.029744,416.349915,900.000265,1185.110348,0.305816,0.833105,419.164578,9088.155559,1513.286421,182.824885,199.350035,17.414491,1.372319,9.225058,16.524928,3834.578373,52.154239,1359.879902,2847.443067,7.980637,357.000105,37.866725,39.680015,15.400005,740.722108,22.164707,4.192501,71.168026,17.410005,383.359295,34.715077,8.881862,119.70576,1.527053,0.38498,1.0,3.567851,3.517714,48.930181,168.18735,3.723947,6948.574777,3.64101,4.090301,99.52003,72.896521,963.806277,3.75022,8.265735,17.82978,55.325016,8.687344,1.372855,0.765119,9836.324197,580.559457,7.458002,130.260039,20991.573275,20.850006,8.748066,511.49157,17.415438,31.049009,10.31222,3.500001,2.745501,2.282927,7.343231,6.761159,29.353008,2324.078548,27.387957,3668.555266,1.0,42.549976,10224.477742,248487.715262,283675.840379,23223.819665,113.667314,2.622548,555.073501,0.03628,0.00051,2.702551,0.70939,555.073501,0.000459,100.979009,0.001037,250.300127,17.427985,18.457654,322.000095
2020-08-14,3.67315,77.063407,104.873293,481.616207,1.794578,588.999974,73.155611,1.394253,1.8,1.7025,1.65575,2.0,84.808444,1.65201,0.377035,1928.283809,1.0,1.372135,6.903342,5.422278,1.0,8.4e-05,74.778763,11.720459,2.461746,2.015153,1.32675,1955.626381,0.909057,0.028392,797.600551,6.9418,6.9503,3761.498427,595.098583,1.0,25.749999,93.619996,22.024499,177.98093,6.288499,58.365675,128.295802,15.930047,15.003066,35.862974,0.84442,2.13775,0.764146,0.764146,3.091667,0.764146,5.758549,0.764146,51.819998,9642.704594,7.69811,209.09656,7.750834,24.657452,6.355479,112.290187,292.617487,14917.399336,3.4063,0.764146,74.854696,1193.503579,42104.998127,136.199994,0.764146,149.108751,0.709,106.587532,108.347966,77.528867,4110.470013,416.349774,899.99996,1187.039947,0.305715,0.833118,419.569198,9078.986425,1511.639323,183.653332,199.349967,17.462856,1.36933,9.24109,16.598983,3836.495967,52.161507,1362.663617,2847.639311,7.981036,356.999984,38.440275,39.654122,15.4,744.814948,21.99495,4.193501,71.149997,17.41,386.229983,34.825819,8.892374,119.645969,1.528935,0.384964,1.0,3.570192,3.517788,48.710568,168.838866,3.71308,6948.671808,3.640088,4.083,99.304995,72.843597,965.320218,3.750375,8.265733,17.829999,55.324998,8.6901,1.3708,0.764146,9836.320659,578.369846,7.458,130.259994,20991.566173,20.849999,8.747513,512.051195,17.461333,31.141042,10.312342,3.5,2.745499,2.286318,7.3699,6.761313,29.401199,2324.376897,27.33808,3669.998064,1.0,42.523031,10254.392716,248487.631189,283675.744401,23110.162384,113.693749,2.613261,553.90312,0.037819,0.000514,2.70255,0.708943,553.90312,0.000473,100.766093,0.001058,250.300042,17.39077,18.535025,321.999986
2020-08-15,3.67315,77.063413,104.873301,481.616244,1.794578,589.000019,73.155617,1.394253,1.8,1.7025,1.655751,2.0,84.808451,1.65201,0.377035,1928.283958,1.0,1.372135,6.903342,5.422278,1.0,8.4e-05,74.778769,11.72046,2.461746,2.015153,1.32675,1955.626532,0.908926,0.028383,797.600612,6.9418,6.950301,3761.498717,595.09863,1.0,25.750001,93.620003,22.024501,177.980943,6.2885,58.365679,128.295812,15.930049,15.003119,35.862977,0.844423,2.13775,0.764147,0.764147,3.091666,0.764147,5.75855,0.764147,51.820002,9642.705339,7.69811,209.096577,7.750835,24.657454,6.355479,112.290195,292.61751,14917.400489,3.4063,0.764147,74.854703,1193.503672,42105.001381,136.200004,0.764147,149.108763,0.709,106.58754,108.347974,77.528874,4110.47033,416.349807,900.00003,1187.040039,0.305715,0.833118,419.569231,9078.987126,1511.63944,183.653346,199.349983,17.462857,1.36933,9.241091,16.598984,3836.496263,52.161511,1362.663723,2848.26432,7.981037,357.000012,38.440278,39.654125,15.400001,744.815005,21.994952,4.1935,71.150003,17.410001,386.230012,34.825822,8.892376,119.645979,1.528935,0.384964,1.0,3.570192,3.517789,48.710572,168.838879,3.71308,6948.672344,3.640089,4.083,99.305003,72.843603,965.320292,3.750375,8.265733,17.830001,55.325002,8.6901,1.3708,0.764147,9836.321677,578.36989,7.458,130.260004,20991.567795,20.850001,8.747514,512.048174,17.461334,31.122071,10.312343,3.5,2.7455,2.286318,7.369901,6.761314,29.401201,2324.377076,27.338083,3669.998347,1.0,42.523035,10254.393508,248487.650387,283675.766318,23110.16417,113.365173,2.607051,553.905458,0.037819,0.000514,2.70255,0.708943,553.905458,0.000473,100.766519,0.001058,250.300061,17.39077,18.535027,322.000011
2020-08-16,3.673014,77.0634,104.873285,481.616169,1.794578,588.999928,73.158703,1.393418,1.799999,1.7025,1.65575,2.0,84.808438,1.651682,0.377035,1928.283658,1.0,1.372135,6.903341,5.423657,1.0,8.4e-05,74.778757,11.720458,2.461745,2.015153,1.3259,1955.626228,0.909092,0.028383,797.600469,6.941776,6.950299,3761.639645,595.098537,1.0,25.749997,93.349989,22.061397,177.980916,6.289249,58.36567,128.295631,15.930719,15.003117,35.862972,0.844461,2.137749,0.763544,0.763544,3.087495,0.763544,5.758548,0.763544,51.819994,9642.703842,7.698109,209.096545,7.750829,24.657449,6.355474,112.290178,292.428699,14754.210052,3.4061,0.763544,74.868569,1193.503486,42106.690016,136.291319,0.763544,149.10874,0.709,106.599987,108.348634,77.528862,4110.469692,416.349742,899.999889,1187.039854,0.305713,0.833118,419.569165,9078.985716,1511.639205,183.653317,199.349951,17.462854,1.369329,9.241089,16.687059,3836.495667,52.161503,1362.663511,2848.268881,7.981036,356.999956,38.440272,39.651369,15.401869,744.81489,21.957323,4.1935,71.149992,17.409998,386.230687,34.825816,8.900239,119.64596,1.528908,0.384965,1.0,3.570191,3.517788,48.712617,168.082251,3.713265,6948.671265,3.640088,4.086036,99.304988,72.876193,965.320143,3.7503,8.249207,17.829998,55.324993,8.687289,1.370624,0.763544,9836.32015,578.369801,7.457999,130.259984,20991.564534,20.849998,8.747512,512.053095,17.461332,31.117068,10.312341,3.5,2.740001,2.286318,7.368372,6.761312,29.397396,2324.377633,27.338078,3669.997777,1.0,42.53305,10254.391915,248487.611789,276698.822381,23111.148101,113.365225,2.607051,553.930249,0.037375,0.000513,2.70255,0.708943,553.930249,0.00047,100.771029,0.001052,250.300023,17.386947,18.535024,321.99996
2020-08-17,3.6732,77.185507,104.466452,481.61622,1.795029,576.431991,73.097999,1.386662,1.8,1.7025,1.65042,2.0,84.750687,1.64685,0.376985,1929.245772,1.0,1.369945,6.905025,5.5098,1.0,8.1e-05,74.838107,11.702966,2.468756,2.004978,1.322642,1957.61894,0.906591,0.028472,807.800066,6.93323,6.9329,3781.97365,594.88658,1.0,25.75,93.349999,22.009385,177.999997,6.2723,58.493456,128.290561,15.9207,15.00285,35.784256,0.842212,2.12865,0.763197,0.763197,3.085,0.763197,5.771044,0.763197,51.799999,9631.841878,7.697059,209.138833,7.75075,24.747032,6.34439,112.319318,293.87594,14746.640765,3.40672,0.763197,74.741399,1190.499981,42104.999328,135.859997,0.763197,149.035898,0.709,106.031998,108.298652,77.364522,4100.999934,415.150058,899.999986,1183.999981,0.30565,0.833383,419.037187,9094.999855,1512.942148,183.801548,199.300043,17.461341,1.372127,9.188,16.465064,3822.87592,51.892216,1361.510931,2847.190847,7.984117,356.999994,37.559999,39.63,15.41,745.662587,22.159219,4.192,71.166007,17.49,380.999994,34.696333,8.845426,119.740912,1.526334,0.384988,1.0,3.578,3.462498,48.62581,167.949997,3.701053,6949.565141,3.641,4.0708,99.034998,73.628599,964.090147,3.7505,8.258905,17.830865,55.299999,8.6831,1.368265,0.763197,9823.820906,580.924552,7.458,130.259998,20991.566772,20.8,8.750686,511.934002,17.465435,31.159999,10.317623,3.5,2.7985,2.286069,7.382837,6.760221,29.3827,2325.012023,27.279017,3669.04191,1.0,42.504956,10206.417285,248487.638275,289886.281605,23131.587892,113.592633,2.625213,552.454626,0.03664,0.000504,2.70255,0.708926,552.454626,0.000457,100.502583,0.001053,250.349957,17.50605,18.625121,321.999995
2020-08-18,3.673,76.98561,103.812408,481.616228,1.790297,577.153,73.4006,1.379967,1.8,1.7025,1.639147,2.0,84.573993,1.63941,0.376944,1923.99766,1.0,1.361286,6.887026,5.4679,1.0,8.3e-05,74.455464,11.651679,2.452293,2.010459,1.316061,1955.220405,0.903197,0.028336,794.698518,6.907071,6.9218,3780.753405,593.700593,1.0,25.75,92.65,21.8668,177.563033,6.235995,58.247085,127.768078,15.935681,15.003043,35.824876,0.837542,2.12275,0.754962,0.754962,3.09,0.754962,5.759973,0.754962,51.8,9626.671137,7.679937,208.422759,7.75019,24.593324,6.311306,112.019693,292.1,14841.915999,3.4,0.754962,74.57565,1190.66011,42104.999997,135.26,0.754962,149.547891,0.709,105.355,108.44,77.387721,4086.852932,412.949876,900.0,1183.71,0.305434,0.831203,417.588069,9059.128561,1508.030893,184.017565,199.300046,17.359476,1.364638,9.160577,16.58149,3827.47134,51.638447,1354.448635,2847.250696,7.9616,357.0,37.58,39.7,15.41,746.383642,22.132397,4.183,71.255002,17.35,382.5,34.75415,8.834157,119.129088,1.514165,0.385003,1.0,3.569729,3.521844,48.532393,168.084305,3.666623,6904.800002,3.641,4.0521,98.495,73.0955,963.040603,3.750445,8.265569,18.454206,55.3,8.6372,1.36414,0.754962,9830.069421,577.015286,7.458,130.26,20991.567106,20.7,8.726879,511.681861,17.35604,31.153661,10.283104,3.51,2.7275,2.284485,7.373793,6.759497,29.389,2313.935,27.168982,3659.420645,1.0,42.731812,10236.396686,248487.642223,292069.212561,23099.786615,113.564123,2.623807,549.391526,0.035836,0.000498,2.70255,0.707333,549.391526,0.000456,99.945344,0.001038,250.349961,17.334418,18.656062,322.0
